url_path,views_total,views_unique
/NFDI4Microbiota/MetadataStandards,17,6
/NFDI4Microbiota/MetadataStandards/tree/main,8,2
/NFDI4Microbiota/MetadataStandards/tree/main/Biological_Environmental,6,2
/NFDI4Microbiota/MetadataStandards/blob/main/Technical/Metabolome_Technical_Metadata.md,5,1
/NFDI4Microbiota/MetadataStandards/blob/main/README.md,4,1
/NFDI4Microbiota/MetadataStandards/blob/main/Technical/Amplicon_Technical_Metadata.md,4,1
/NFDI4Microbiota/MetadataStandards/blob/main/Biological_Environmental/PlantAssoc_BioEnv_Metadata.md,2,1
/NFDI4Microbiota/MetadataStandards/blob/main/images/Overview24June2022.jpg,2,1
/NFDI4Microbiota/MetadataStandards/blob/main/Technical/Metabolome_Technical_Metadata.tsv,2,1
/NFDI4Microbiota/MetadataStandards/blob/main/Technical/Metagenome_Technical_Metadata.md,2,1
