url_path,views_total,views_unique
/ClavelLab/genome-assembly,19,6
/ClavelLab/genome-assembly/blob/main/config/README.md,10,2
/ClavelLab/genome-assembly/tree/main/workflow/rules,10,1
/ClavelLab/genome-assembly/tree/main/resources/demo,9,1
/ClavelLab/genome-assembly/tree/main/resources,5,1
/ClavelLab/genome-assembly/issues,4,2
/ClavelLab/genome-assembly/activity,4,1
/ClavelLab/genome-assembly/blob/main/.pre-commit-config.yaml,3,1
/ClavelLab/genome-assembly/tree/main,3,1
/ClavelLab/genome-assembly/actions,2,1
