url_path,views_total,views_unique
/ClavelLab/genome-assembly,29,8
/ClavelLab/genome-assembly/blob/main/config/README.md,14,3
/ClavelLab/genome-assembly/tree/main/resources/demo,9,1
/ClavelLab/genome-assembly/issues,6,3
/ClavelLab/genome-assembly/activity,6,2
/ClavelLab/genome-assembly/actions,5,3
/ClavelLab/genome-assembly/tree/main/resources,5,1
/ClavelLab/genome-assembly/pulls,4,3
/ClavelLab/genome-assembly/projects,3,2
/ClavelLab/genome-assembly/blob/main/.pre-commit-config.yaml,3,1
